tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
0.7895641789617972,-0.24417650524282836,0.1846619885221605,-1.5002184899897866,-2.3919685872363097,0.872739961085081,1.5505084886694613,1.1772189221992875,0.037347371041395544,0.41650227952298796,0.5931888828086851,2021-04-12,0.87,-0.5,0.95,0.31,-0.62,-0.78,-359.5,0.06,29.74
0.7895641789617972,-0.24417650524282836,0.06457367515283916,-1.2317452841252887,-2.204563679423348,0.5793200324994235,1.5909491309222168,-0.472025091531394,-1.4166186770689508,0.2341584918509634,-0.733470732197844,2021-04-13,0.87,-0.5,0.95,0.31,0.77,-0.64,307.02,0.05,25.59
1.0693767274890889,-0.24417650524282836,0.3453732915066473,-0.8235405353351726,-1.9819229160948668,0.3167142891691624,1.9761097676377704,-0.05896206669413111,0.41574251660695616,-0.8663824939437349,-0.733470732197844,2021-04-14,0.87,-0.5,0.95,0.31,-0.85,-0.52,-426.39,0.04,23.25
1.0693767274890889,0.0900913436399462,0.3832052763984435,-0.6171225600809611,-1.8252834453241054,0.08314888315788363,1.5505084886694613,2.949799847331247,1.4427405109978721,0.4404266552422706,-0.733470732197844,2021-04-15,0.87,-0.5,0.95,0.31,-0.94,0.33,-1460.11,0.04,20.93
-0.22293153018181702,-0.07891539289806879,-0.4281700299021592,-0.3570556188905571,-0.47375906373017646,0.34033969504456263,1.429307776509371,-0.05896206669413111,-1.572540829875008,1.221015057579792,1.643080105378943,2021-04-16,0.87,-0.5,0.95,0.31,0.88,-0.48,643.26,0.02,10.64
0.5206237246086514,-0.24417650524282836,-0.20015427784792672,-0.17371189010462398,-0.3781159127535765,0.459207793253439,1.0065926167449248,1.1772189221992875,1.5853807357510499,-0.1310581784288429,0.7678293076085366,2021-04-17,0.87,-0.5,0.95,0.31,-0.9,0.44,-973.91,0.02,11.05
0.2623590812541713,-0.40565923058062076,-0.23352032801969957,-0.5739332482890694,-1.0018959849317675,0.38773842626885935,1.6111769422267395,2.0891985932470174,1.4194773440010628,-0.06479158351500514,-0.10991186251476558,2021-04-18,0.87,-0.5,0.95,0.31,-0.95,0.31,-1275.72,0.03,15.34
0.2623590812541713,-0.5633294402160827,-0.09845328463496529,-0.5133628933497318,-1.160964063422458,-0.5454881362224522,1.5707263068058042,-0.05896206669413111,0.529914273406763,-1.0893343080435396,1.547720058585165,2021-04-19,0.87,-0.5,0.95,0.31,-0.9,-0.43,-580.11,0.03,15.96
0.7895641789617972,-0.24417650524282836,0.33282495669604406,-0.4700238354250177,-1.5533612007491295,-0.369613715823093,2.0980941288181687,1.1772189221992875,0.0024408108470527047,-0.8663824939437349,-0.733470732197844,2021-04-20,0.87,-0.5,0.95,0.31,-0.6,-0.8,-504.41,0.04,19.04
-0.6678926940757615,0.0900913436399462,-0.12126206120725394,-0.2786077989093757,-0.9419807508600557,0.53112504877639,-0.12758378944304372,-0.05896206669413111,-1.9482253252041257,1.0772218903896362,-0.733470732197844,2021-04-21,0.87,-0.5,0.95,0.31,1.0,0.01,673.55,0.02,12.62
