tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation_lag_2_days,precipitation_lag_1_days,precip_rolling_mean_3_days,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,season
0.5250722786995131,0.0834085724245176,0.4694103636534133,0.3320930389906958,-0.3556339883042378,0.635287121644719,1.4178906345330962,-0.4599626065569748,-0.5410099898263565,-0.4297104245134234,1.583430337599358,-0.7037792381459862,0.6563559732933724,1.3826794612420814,2019-04-24,0.87,-0.5,0.95,0.31,-0.09,-1.0,Spring
0.5250722786995131,0.4152537323319564,0.3403326789262528,0.4657505823948938,0.1875270661443533,0.4428730842766792,1.1150112733246254,0.3071133215112537,-1.1633945930509604,-0.7231436985331055,-0.7037847239774818,1.3832259860970844,0.9096794671226142,0.8895865956114895,2019-04-25,0.87,-0.5,0.95,0.31,0.55,-0.84,Spring
0.5250722786995131,0.0834085724245176,0.1286231225646951,0.5731639894196517,1.001475821929511,-0.1388519133104437,0.9739897940266792,-0.4599626065569748,1.8039308912933816,-0.4140912230558524,1.3832691693095105,0.8901302504806511,0.4801874010526079,1.656842988683536,2019-04-26,0.87,-0.5,0.95,0.31,-0.81,0.58,Spring
0.838386348141057,0.5968194283341284,0.7932129418709184,0.61804574152775,-0.1757468742201146,-0.4740838299600456,1.3572413956237597,0.3071133215112537,1.3175724835248024,0.1928025684858504,0.890188439793231,1.6573048835278996,1.0871656700174936,-0.0240049350183574,2019-04-27,0.87,-0.5,0.95,0.31,-0.97,0.22,Spring
1.1011501119257463,0.5561213062514355,1.0058351183700396,0.6720008876464798,-0.4081048072931215,-0.6920017702378819,1.9043393027827005,0.3071133215112537,1.6333319585851922,0.0624428212332953,1.6573221851421995,-0.0237131120628058,0.954787036604676,-0.7037623901697014,2019-04-28,0.87,-0.5,0.95,0.31,-0.88,0.47,Spring
1.1011501119257463,0.9720579061972286,1.122515497110701,0.690009338121944,-0.5530679071198953,-0.6053621572710332,1.519052054170858,1.393941893776428,0.7401131906588109,-0.8617665711482407,-0.023677278075875,-0.7037792381459862,0.880460269605226,-0.7037623901697014,2019-04-29,0.87,-0.5,0.95,0.31,-0.96,-0.27,Spring
1.409959549347084,0.6172433748641682,1.078490755459938,0.5015072980489221,-0.8190776714632539,-0.6270877106661276,1.620310997021121,0.6916833374257519,1.6957032567273729,-0.979415137949982,-0.7037847239774818,-0.7037792381459862,-0.7151696477992142,-0.7037623901697014,2019-04-30,0.87,-0.5,0.95,0.31,-0.86,0.51,Spring
2.0708767790847293,0.5968194283341284,1.0931296406170852,0.102060173878576,-1.3700410924812516,-0.5835926968369219,2.0873073064554943,1.7532754652018887,2.0694210600726053,-0.8009156681145916,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,-0.7037623901697014,2019-05-01,0.5,-0.87,0.95,0.31,-0.67,0.74,Spring
2.0708767790847293,0.257274574363446,1.0931296406170852,-0.0646900735960951,-1.5540921853951382,-0.341206520936859,2.0873073064554943,1.185475898105714,0.837958523534189,-0.7422399465678134,-0.7037847239774818,-0.7037792381459862,-0.9042611951252396,1.3426182180849455,2019-05-02,0.5,-0.87,0.95,0.31,-0.98,-0.18,Spring
0.0020557782146647,0.5968194283341284,0.1530305787367149,0.4657505823948938,0.4526613394054108,-0.1388519133104437,0.4321133512023403,2.090218937921388,-2.0115989947030046,0.000543678153572,-0.7037847239774818,1.343170258156084,0.2128026482088107,1.5829089774876357,2019-05-03,0.5,-0.87,0.95,0.31,0.99,0.11,Spring
0.2571051500193169,0.0834085724245176,0.3530879058056802,0.2522284152931724,-0.4340834413200506,-0.5399217171286,1.3774538040009074,0.9530107778981188,1.4268700343845049,0.0120206758473423,1.343215829904701,1.5834039674635008,0.8916526110472603,-0.7037623901697014,2019-05-04,0.5,-0.87,0.95,0.31,-0.95,0.31,Spring
0.8063043800019083,0.4152537323319564,0.7793208788929941,-0.0209210112000394,-1.2656791642021523,-0.3856777605483159,1.782523539331096,0.9530107778981188,1.4564620388763572,-0.4297104245134234,1.583430337599358,-0.7037792381459862,0.8916526110472603,-0.7037623901697014,2019-05-05,0.5,-0.87,0.95,0.31,-0.94,0.33,Spring
1.1011501119257463,0.0834085724245176,0.6019040838509815,-0.299623431046716,-1.55997014740854,-0.8419468142942976,1.985622645795308,0.6916833374257519,1.3510988742694083,-1.0129621856337738,-0.7037847239774818,-0.7037792381459862,0.6563559732933724,-0.7037623901697014,2019-05-06,0.5,-0.87,0.95,0.31,-0.97,0.25,Spring
